ubica_geo,desc_ent,est_socio,clase_hog,sexo_jefe,edad_jefe,educa_jefe,tot_integ,ocupados,ing_cor,jubilacion,becas,bene_gob,gasto_mon
21114,Puebla,Medio bajo,Ampliado,Hombre,57,Primaria completa,5,2,34827.73,0.0,0.0,0.0,24783.05
21114,Puebla,Medio bajo,Ampliado,Hombre,48,Preparatoria incompleta,5,3,71327.03,0.0,0.0,0.0,46917.24
21114,Puebla,Medio bajo,Unipersonal,Mujer,57,Preparatoria completa,1,0,4354.83,0.0,0.0,0.0,21693.17
21114,Puebla,Medio bajo,Ampliado,Mujer,68,Primaria incompleta,12,3,112222.1,0.0,0.0,0.0,71447.78
21114,Puebla,Medio bajo,Ampliado,Mujer,35,Preparatoria completa,6,2,52578.36,11739.13,0.0,10565.2,47812.9
21114,Puebla,Medio bajo,Compuesto,Hombre,39,Preparatoria completa,5,2,24265.55,0.0,0.0,0.0,22256.79
21114,Puebla,Medio bajo,Ampliado,Hombre,78,Primaria incompleta,5,2,27295.05,0.0,0.0,3786.88,27857.53
21114,Puebla,Medio bajo,Nuclear,Mujer,63,Sin instrucción,2,1,19155.73,0.0,0.0,0.0,13873.52
21114,Puebla,Medio bajo,Nuclear,Hombre,38,Primaria completa,4,2,28219.64,0.0,0.0,0.0,25058.64
21114,Puebla,Medio bajo,Ampliado,Hombre,49,Secundaria completa,10,4,85443.15,0.0,0.0,0.0,45978.86
21114,Puebla,Medio bajo,Nuclear,Hombre,40,Secundaria incompleta,5,2,50409.81,0.0,786.88,786.88,38085.93
21114,Puebla,Medio bajo,Ampliado,Hombre,80,Primaria incompleta,5,2,42078.75,0.0,0.0,5649.45,29272.17
21114,Puebla,Medio bajo,Nuclear,Hombre,49,Secundaria completa,4,3,38166.82,0.0,0.0,2465.21,29716.07
21114,Puebla,Medio bajo,Ampliado,Mujer,69,Primaria incompleta,3,1,72335.59,0.0,0.0,5649.45,27169.06
21114,Puebla,Medio bajo,Unipersonal,Hombre,65,Profesional incompleta,1,1,16367.9,0.0,0.0,0.0,4178.77
21114,Puebla,Medio bajo,Nuclear,Mujer,41,Preparatoria completa,3,2,24456.5,0.0,0.0,0.0,13808.92
21114,Puebla,Medio bajo,Ampliado,Mujer,51,Primaria completa,5,4,154570.94,0.0,0.0,0.0,31236.38
21148,Puebla,Bajo,Ampliado,Mujer,58,Primaria incompleta,4,2,19162.88,0.0,0.0,0.0,13682.99
21148,Puebla,Bajo,Unipersonal,Hombre,54,Primaria incompleta,1,1,13035.13,0.0,0.0,0.0,12297.23
21148,Puebla,Bajo,Ampliado,Mujer,58,Primaria completa,2,0,8605.05,0.0,0.0,4773.48,8824.66
21148,Puebla,Bajo,Nuclear,Hombre,61,Primaria incompleta,3,2,18615.92,0.0,0.0,0.0,9689.13
21148,Puebla,Bajo,Compuesto,Hombre,49,Sin instrucción,4,2,31977.84,0.0,0.0,2386.74,32629.09
21148,Puebla,Bajo,Nuclear,Hombre,72,Primaria incompleta,2,1,11583.31,0.0,0.0,0.0,7344.15
21148,Puebla,Bajo,Ampliado,Hombre,40,Profesional completa,3,1,65181.24,0.0,0.0,13793.46,21877.45
21148,Puebla,Bajo,Nuclear,Hombre,32,Secundaria completa,4,2,32288.21,0.0,0.0,0.0,19706.77
21148,Puebla,Bajo,Unipersonal,Mujer,88,Primaria incompleta,1,0,38203.93,0.0,0.0,5429.34,7071.1
21148,Puebla,Bajo,Nuclear,Hombre,54,Primaria completa,4,2,22028.21,0.0,0.0,0.0,22316.26
21148,Puebla,Bajo,Nuclear,Hombre,74,Primaria incompleta,2,1,14907.19,0.0,0.0,5429.34,6668.66
21148,Puebla,Bajo,Nuclear,Hombre,30,Secundaria incompleta,4,1,44954.97,0.0,0.0,0.0,24765.93
21148,Puebla,Bajo,Nuclear,Hombre,48,Primaria incompleta,5,3,44874.77,0.0,0.0,0.0,35322.75
21148,Puebla,Bajo,Nuclear,Mujer,26,Preparatoria completa,2,1,34054.16,0.0,0.0,0.0,26253.92
21148,Puebla,Bajo,Nuclear,Hombre,57,Primaria completa,2,2,39791.61,0.0,0.0,0.0,7093.43
21148,Puebla,Bajo,Nuclear,Hombre,58,Primaria completa,2,2,23895.26,0.0,0.0,0.0,14585.07
21148,Puebla,Bajo,Ampliado,Mujer,68,Primaria completa,4,3,29175.91,0.0,0.0,5135.86,15226.69
21148,Puebla,Bajo,Ampliado,Hombre,61,Primaria completa,2,2,18962.47,0.0,0.0,0.0,14022.68
21148,Puebla,Bajo,Ampliado,Hombre,32,Preparatoria incompleta,4,4,32761.69,0.0,0.0,0.0,28543.67
21148,Puebla,Bajo,Nuclear,Hombre,30,Preparatoria completa,5,2,18150.5,0.0,0.0,0.0,10696.6
21148,Puebla,Bajo,Ampliado,Mujer,41,Primaria completa,4,2,35706.46,2347.82,0.0,1173.91,16586.42
21148,Puebla,Bajo,Ampliado,Mujer,74,Primaria completa,5,2,34651.99,0.0,0.0,16043.46,19057.83
21161,Puebla,Medio bajo,Ampliado,Hombre,68,Sin instrucción,7,4,112705.53,0.0,0.0,10939.21,58851.84
21161,Puebla,Medio bajo,Ampliado,Hombre,50,Preparatoria completa,6,2,53356.78,0.0,0.0,10740.32,36394.04
21161,Puebla,Medio bajo,Ampliado,Hombre,47,Secundaria completa,6,3,52716.49,0.0,0.0,0.0,17390.36
21161,Puebla,Medio bajo,Nuclear,Mujer,40,Profesional incompleta,3,1,15569.25,0.0,0.0,0.0,21734.97
21161,Puebla,Medio bajo,Unipersonal,Mujer,85,Sin instrucción,1,0,12380.0,0.0,0.0,5370.16,3666.67
21161,Puebla,Medio bajo,Nuclear,Hombre,63,Primaria completa,3,2,42645.03,0.0,0.0,4108.69,23557.57
21161,Puebla,Medio bajo,Nuclear,Hombre,31,Secundaria incompleta,4,1,21544.95,0.0,0.0,0.0,23155.46
21161,Puebla,Medio bajo,Ampliado,Mujer,65,Primaria incompleta,2,2,18212.13,0.0,0.0,11298.9,13164.26
21161,Puebla,Medio bajo,Nuclear,Hombre,63,Primaria completa,3,2,15360.25,0.0,0.0,0.0,25680.65
21161,Puebla,Medio bajo,Ampliado,Hombre,38,Secundaria completa,2,2,62192.89,0.0,0.0,0.0,60185.46
21161,Puebla,Medio bajo,Ampliado,Mujer,49,Primaria completa,3,2,37093.42,5869.56,0.0,4108.69,33675.28
21161,Puebla,Medio bajo,Nuclear,Hombre,38,Secundaria completa,5,1,51143.29,0.0,0.0,0.0,47035.19
21161,Puebla,Medio bajo,Nuclear,Hombre,37,Secundaria completa,5,1,87437.78,0.0,0.0,0.0,59853.05
21161,Puebla,Medio bajo,Nuclear,Mujer,40,Profesional completa,3,1,85996.4,0.0,0.0,0.0,54600.38
21161,Puebla,Medio bajo,Nuclear,Hombre,39,Primaria completa,5,1,19254.09,0.0,0.0,0.0,15013.31
21161,Puebla,Medio bajo,Nuclear,Mujer,38,Secundaria completa,2,1,16868.84,0.0,0.0,0.0,21454.19
21161,Puebla,Medio bajo,Nuclear,Hombre,52,Secundaria completa,4,3,53374.08,5901.63,0.0,0.0,38525.12
21161,Puebla,Medio bajo,Ampliado,Mujer,78,Primaria incompleta,6,4,53393.08,0.0,0.0,6467.2,39094.25
21161,Puebla,Medio bajo,Nuclear,Hombre,42,Preparatoria completa,5,2,63590.14,0.0,0.0,0.0,44912.13
21161,Puebla,Medio bajo,Ampliado,Mujer,77,Primaria incompleta,8,6,149113.48,11213.11,0.0,7573.77,74054.67
21161,Puebla,Medio bajo,Nuclear,Mujer,57,Primaria completa,2,2,39761.29,0.0,0.0,0.0,21098.57
21161,Puebla,Medio bajo,Ampliado,Hombre,44,Profesional completa,2,2,50512.2,0.0,0.0,0.0,34869.97
21161,Puebla,Medio bajo,Compuesto,Hombre,42,Primaria completa,6,1,25566.86,0.0,0.0,8040.97,18956.39
21164,Puebla,Bajo,Ampliado,Hombre,52,Secundaria completa,6,4,83316.02,0.0,0.0,0.0,75495.57
21164,Puebla,Bajo,Nuclear,Hombre,39,Primaria incompleta,4,2,33552.13,0.0,0.0,1591.16,16128.86
21164,Puebla,Bajo,Ampliado,Mujer,63,Primaria incompleta,4,3,24718.72,0.0,0.0,2386.74,11542.81
21164,Puebla,Bajo,Nuclear,Hombre,51,Preparatoria completa,4,3,48018.34,0.0,0.0,0.0,45545.89
21164,Puebla,Bajo,Unipersonal,Hombre,64,Primaria incompleta,1,1,20163.62,0.0,0.0,0.0,6307.6
21164,Puebla,Bajo,Nuclear,Hombre,37,Primaria completa,4,3,46002.96,0.0,0.0,0.0,9313.27
21164,Puebla,Bajo,Ampliado,Hombre,78,Primaria incompleta,8,3,38164.82,0.0,0.0,0.0,27279.84
21164,Puebla,Bajo,Nuclear,Hombre,28,Secundaria incompleta,4,2,23184.78,0.0,0.0,0.0,18645.26
21164,Puebla,Bajo,Nuclear,Hombre,49,Secundaria completa,5,3,69638.2,0.0,0.0,1565.21,196022.16
21164,Puebla,Bajo,Ampliado,Hombre,30,Secundaria incompleta,14,4,97134.16,0.0,0.0,0.0,42265.63
21164,Puebla,Bajo,Ampliado,Hombre,67,Primaria incompleta,2,0,23169.87,0.0,0.0,0.0,9239.44
21164,Puebla,Bajo,Nuclear,Hombre,37,Preparatoria incompleta,5,1,26003.72,0.0,0.0,0.0,18911.19
21164,Puebla,Bajo,Ampliado,Hombre,73,Primaria completa,6,4,54516.37,0.0,0.0,5680.32,36075.72
21164,Puebla,Bajo,Ampliado,Mujer,49,Primaria completa,7,2,44665.52,0.0,0.0,0.0,36615.76
21164,Puebla,Bajo,Nuclear,Hombre,42,Primaria completa,6,2,42270.48,0.0,0.0,0.0,39070.88
21164,Puebla,Bajo,Nuclear,Hombre,60,Primaria incompleta,2,2,35780.64,0.0,0.0,0.0,18024.26
21164,Puebla,Bajo,Ampliado,Hombre,49,Profesional completa,6,2,82866.86,0.0,38673.44,811.47,56651.29
21164,Puebla,Bajo,Ampliado,Hombre,76,Primaria incompleta,7,3,64301.06,0.0,0.0,5606.55,78243.56
21164,Puebla,Bajo,Nuclear,Hombre,31,Secundaria completa,4,1,65390.52,0.0,0.0,0.0,15442.58
21164,Puebla,Bajo,Nuclear,Mujer,52,Sin instrucción,2,2,44368.36,0.0,0.0,0.0,30581.76
21164,Puebla,Bajo,Nuclear,Hombre,32,Primaria completa,4,3,49991.27,0.0,0.0,1565.21,21801.53
21164,Puebla,Bajo,Nuclear,Hombre,52,Secundaria completa,3,3,239190.59,0.0,0.0,0.0,72245.78
21164,Puebla,Bajo,Nuclear,Hombre,29,Preparatoria completa,4,2,49519.55,0.0,0.0,0.0,48223.85
21164,Puebla,Bajo,Ampliado,Hombre,50,Secundaria completa,5,3,49179.8,0.0,0.0,1589.66,31915.26
21177,Puebla,Bajo,Nuclear,Mujer,73,Primaria incompleta,2,2,16739.6,0.0,0.0,5649.45,16560.71
21177,Puebla,Bajo,Nuclear,Hombre,34,Secundaria completa,5,2,25128.67,0.0,0.0,0.0,19150.1
21177,Puebla,Bajo,Ampliado,Hombre,73,Primaria completa,3,1,29227.77,0.0,0.0,0.0,16893.51
21177,Puebla,Bajo,Nuclear,Hombre,78,Primaria incompleta,3,2,31277.83,0.0,0.0,15407.59,30794.62
21177,Puebla,Bajo,Ampliado,Mujer,57,Preparatoria completa,4,1,30443.94,0.0,0.0,0.0,23097.52
21177,Puebla,Bajo,Nuclear,Hombre,38,Secundaria completa,3,2,25469.48,0.0,0.0,880.43,22066.28
21177,Puebla,Bajo,Nuclear,Hombre,37,Primaria completa,4,2,31799.05,0.0,0.0,0.0,35593.58
21177,Puebla,Bajo,Nuclear,Mujer,58,Secundaria completa,2,2,15907.22,0.0,0.0,0.0,18660.12
21177,Puebla,Bajo,Nuclear,Hombre,51,Primaria completa,3,3,37209.41,0.0,0.0,0.0,22605.73
21177,Puebla,Bajo,Nuclear,Hombre,58,Primaria completa,3,1,45767.41,0.0,0.0,0.0,49562.51
21177,Puebla,Bajo,Ampliado,Mujer,97,Sin instrucción,11,3,41667.22,8804.34,0.0,7630.43,39587.26
21177,Puebla,Bajo,Unipersonal,Hombre,75,Primaria completa,1,1,20674.83,0.0,0.0,5429.34,14094.52
21177,Puebla,Bajo,Nuclear,Hombre,24,Secundaria incompleta,4,1,23939.6,0.0,0.0,0.0,31913.33
21177,Puebla,Bajo,Ampliado,Hombre,65,Primaria incompleta,5,3,34509.65,0.0,0.0,0.0,20640.15
21177,Puebla,Bajo,Nuclear,Hombre,29,Secundaria incompleta,3,1,18402.72,0.0,0.0,0.0,20844.27
21177,Puebla,Bajo,Nuclear,Hombre,60,Primaria incompleta,2,2,42925.93,8804.34,0.0,8608.69,23444.27
21177,Puebla,Bajo,Nuclear,Hombre,48,Primaria completa,5,4,47226.78,0.0,0.0,0.0,30133.62
21177,Puebla,Bajo,Ampliado,Hombre,69,Sin instrucción,5,3,20770.59,0.0,0.0,8510.86,15848.21
21177,Puebla,Bajo,Ampliado,Mujer,64,Primaria completa,5,3,103616.13,0.0,0.0,2690.21,50583.71
21177,Puebla,Bajo,Nuclear,Hombre,36,Secundaria completa,4,1,32114.74,0.0,0.0,0.0,26268.14
21177,Puebla,Bajo,Nuclear,Hombre,34,Secundaria completa,5,1,45885.24,0.0,0.0,0.0,40987.96
21177,Puebla,Bajo,Nuclear,Mujer,41,Secundaria incompleta,3,3,47811.13,0.0,0.0,0.0,19782.87
21177,Puebla,Bajo,Nuclear,Mujer,63,Primaria incompleta,2,2,36813.88,17704.91,0.0,0.0,32209.5
21177,Puebla,Bajo,Ampliado,Hombre,64,Primaria incompleta,8,5,107647.1,8852.45,0.0,0.0,69947.01
21177,Puebla,Bajo,Nuclear,Hombre,44,Secundaria completa,3,2,28981.95,0.0,0.0,0.0,23098.88
21199,Puebla,Bajo,Nuclear,Hombre,58,Secundaria completa,4,3,33652.38,0.0,0.0,2476.24,31732.22
21199,Puebla,Bajo,Ampliado,Mujer,39,Primaria incompleta,4,1,30937.8,0.0,0.0,0.0,12562.85
21199,Puebla,Bajo,Nuclear,Mujer,42,Primaria incompleta,3,2,30052.35,0.0,0.0,0.0,17862.98
21199,Puebla,Bajo,Ampliado,Mujer,42,Primaria incompleta,7,3,37558.66,0.0,0.0,1889.5,21872.03
21199,Puebla,Bajo,Ampliado,Hombre,25,Profesional incompleta,4,3,58237.85,0.0,0.0,0.0,47953.13
21199,Puebla,Bajo,Nuclear,Hombre,57,Sin instrucción,2,2,21007.75,0.0,0.0,0.0,1871.29
21199,Puebla,Bajo,Nuclear,Hombre,61,Secundaria completa,2,2,10130.68,0.0,0.0,0.0,13830.46
21199,Puebla,Bajo,Nuclear,Hombre,33,Secundaria completa,4,2,40958.96,0.0,0.0,0.0,35150.99
21199,Puebla,Bajo,Ampliado,Mujer,56,Primaria completa,7,4,74867.83,0.0,0.0,0.0,33930.01
21199,Puebla,Bajo,Nuclear,Hombre,38,Primaria completa,4,3,18179.7,0.0,0.0,0.0,24184.7
21199,Puebla,Bajo,Nuclear,Hombre,41,Primaria completa,4,2,47591.78,0.0,0.0,2434.42,47206.74
21199,Puebla,Bajo,Ampliado,Hombre,78,Primaria incompleta,10,6,74807.71,0.0,0.0,19475.38,57597.53
21199,Puebla,Bajo,Nuclear,Hombre,38,Preparatoria completa,4,2,108516.39,0.0,0.0,0.0,71645.23
21199,Puebla,Bajo,Compuesto,Hombre,38,Preparatoria completa,4,2,47567.87,0.0,0.0,5680.32,38075.93
21199,Puebla,Bajo,Nuclear,Hombre,46,Secundaria completa,4,3,41198.64,0.0,0.0,2557.37,18226.41
21199,Puebla,Bajo,Nuclear,Hombre,35,Profesional incompleta,5,2,59154.74,0.0,0.0,0.0,28406.47
21199,Puebla,Bajo,Nuclear,Hombre,47,Secundaria completa,3,2,35096.66,0.0,0.0,4108.69,35361.19
21199,Puebla,Bajo,Nuclear,Hombre,46,Secundaria completa,6,3,88410.37,0.0,0.0,782.6,39078.57
21199,Puebla,Bajo,Nuclear,Hombre,65,Secundaria completa,2,1,33784.69,9391.3,0.0,0.0,26814.68
21199,Puebla,Bajo,Nuclear,Hombre,35,Preparatoria completa,4,2,15718.3,0.0,0.0,0.0,28568.62
21208,Puebla,Medio bajo,Nuclear,Hombre,48,Preparatoria completa,3,2,117474.86,0.0,0.0,0.0,54268.32
21208,Puebla,Medio bajo,Ampliado,Hombre,80,Secundaria completa,3,1,138968.96,53738.8,0.0,0.0,46376.3
21208,Puebla,Medio bajo,Nuclear,Mujer,37,Preparatoria incompleta,2,1,41980.47,0.0,0.0,0.0,19110.68
21208,Puebla,Medio bajo,Nuclear,Hombre,44,Preparatoria completa,4,1,29299.24,0.0,0.0,0.0,14353.41
21208,Puebla,Medio bajo,Nuclear,Hombre,56,Primaria completa,5,4,43672.34,0.0,0.0,0.0,28098.99
21208,Puebla,Medio bajo,Nuclear,Mujer,67,Primaria incompleta,3,2,27670.56,0.0,0.0,0.0,22265.64
21208,Puebla,Medio bajo,Nuclear,Mujer,58,Primaria incompleta,2,2,23453.0,0.0,0.0,0.0,11953.33
21208,Puebla,Medio bajo,Unipersonal,Mujer,68,Primaria completa,1,1,10029.84,0.0,0.0,0.0,10172.08
21208,Puebla,Medio bajo,Ampliado,Mujer,51,Secundaria completa,4,3,25405.15,0.0,0.0,0.0,31913.03
21208,Puebla,Medio bajo,Ampliado,Mujer,64,Primaria completa,3,0,25868.83,0.0,0.0,9590.15,16500.06
21208,Puebla,Medio bajo,Nuclear,Hombre,42,Primaria incompleta,5,3,59090.13,0.0,0.0,3147.54,39691.11
21208,Puebla,Medio bajo,Ampliado,Hombre,72,Sin instrucción,3,3,63880.31,0.0,0.0,0.0,17438.12
21208,Puebla,Medio bajo,Nuclear,Mujer,39,Primaria incompleta,2,1,18442.61,0.0,0.0,0.0,12814.74
21208,Puebla,Medio bajo,Unipersonal,Hombre,63,Sin instrucción,1,1,25131.14,0.0,0.0,0.0,11927.82
21208,Puebla,Medio bajo,Ampliado,Mujer,65,Sin instrucción,3,2,32911.46,0.0,0.0,0.0,32273.56
21208,Puebla,Medio bajo,Nuclear,Hombre,58,Profesional completa,3,1,156024.57,0.0,0.0,0.0,120272.71
21208,Puebla,Medio bajo,Nuclear,Hombre,51,Secundaria completa,3,3,40974.91,0.0,0.0,0.0,26851.79
21208,Puebla,Medio bajo,Nuclear,Hombre,59,Primaria incompleta,3,2,12924.57,0.0,0.0,0.0,6680.27
21208,Puebla,Medio bajo,Ampliado,Hombre,44,Secundaria completa,11,5,110386.6,0.0,0.0,0.0,69114.98
21208,Puebla,Medio bajo,Nuclear,Hombre,45,Secundaria completa,4,4,43359.72,0.0,0.0,0.0,24255.25
21208,Puebla,Medio bajo,Unipersonal,Hombre,52,Secundaria completa,1,1,39374.98,0.0,0.0,0.0,46837.11
21208,Puebla,Medio bajo,Nuclear,Mujer,62,Primaria completa,3,2,35035.55,0.0,0.0,0.0,27999.49
21208,Puebla,Medio bajo,Unipersonal,Hombre,74,Sin instrucción,1,1,13825.93,0.0,0.0,0.0,1693.91
21208,Puebla,Medio bajo,Nuclear,Hombre,67,Primaria completa,3,2,24766.01,0.0,0.0,8657.6,24804.96
21208,Puebla,Medio bajo,Nuclear,Hombre,66,Primaria completa,2,1,35814.58,0.0,0.0,3766.3,17743.62
21208,Puebla,Medio bajo,Nuclear,Mujer,64,Primaria completa,2,2,25035.58,0.0,0.0,0.0,9162.75
21208,Puebla,Medio bajo,Nuclear,Hombre,64,Primaria completa,2,2,16882.54,0.0,0.0,5649.45,6498.06
21208,Puebla,Medio bajo,Nuclear,Hombre,36,Profesional completa,5,2,54866.21,0.0,0.0,0.0,51152.66
21208,Puebla,Medio bajo,Nuclear,Hombre,38,Primaria completa,5,2,29614.62,0.0,0.0,821.73,30139.2
21208,Puebla,Medio bajo,Ampliado,Hombre,68,Primaria completa,4,2,18181.41,0.0,0.0,7573.76,22013.77
21208,Puebla,Medio bajo,Nuclear,Hombre,44,Secundaria completa,5,2,30005.28,0.0,0.0,0.0,15633.51
21208,Puebla,Medio bajo,Nuclear,Mujer,84,Primaria incompleta,2,0,23999.99,0.0,0.0,3786.88,28025.78
21208,Puebla,Medio bajo,Unipersonal,Mujer,61,Primaria completa,1,0,6290.98,0.0,0.0,0.0,3722.79
21208,Puebla,Medio bajo,Unipersonal,Mujer,67,Primaria incompleta,1,0,8029.73,0.0,0.0,3786.88,5596.5
21208,Puebla,Medio bajo,Nuclear,Mujer,38,Secundaria completa,3,1,19375.68,0.0,0.0,2468.85,25717.19
21208,Puebla,Medio bajo,Unipersonal,Mujer,78,Primaria incompleta,1,1,10349.02,0.0,0.0,3717.39,1178.59
21208,Puebla,Medio bajo,Nuclear,Hombre,56,Secundaria completa,2,2,86324.4,0.0,0.0,0.0,29682.62
21208,Puebla,Medio bajo,Unipersonal,Hombre,67,Primaria completa,1,1,12144.78,0.0,0.0,3521.73,4607.24
21017,Puebla,Bajo,Unipersonal,Mujer,53,Primaria incompleta,1,0,11139.65,0.0,0.0,0.0,6757.82
21017,Puebla,Bajo,Ampliado,Hombre,40,Primaria completa,7,4,54106.46,0.0,0.0,782.6,33805.95
21017,Puebla,Bajo,Nuclear,Hombre,43,Primaria completa,7,4,47907.09,0.0,0.0,1565.2,30798.04
21017,Puebla,Bajo,Ampliado,Mujer,62,Primaria incompleta,6,1,14265.01,0.0,0.0,782.6,12499.04
21017,Puebla,Bajo,Nuclear,Hombre,46,Secundaria completa,4,1,20129.01,0.0,0.0,0.0,28027.79
21017,Puebla,Bajo,Nuclear,Hombre,60,Primaria incompleta,2,2,10706.58,0.0,0.0,0.0,4210.82
21017,Puebla,Bajo,Nuclear,Hombre,29,Primaria completa,6,1,38534.94,0.0,0.0,2426.08,35911.77
21017,Puebla,Bajo,Ampliado,Hombre,42,Primaria incompleta,6,5,63585.53,0.0,0.0,0.0,15846.14
21017,Puebla,Bajo,Ampliado,Hombre,65,Primaria incompleta,6,3,39883.84,0.0,0.0,2201.08,21469.82
21017,Puebla,Bajo,Nuclear,Hombre,32,Primaria completa,6,1,46295.38,0.0,0.0,4108.68,24679.15
21017,Puebla,Bajo,Ampliado,Mujer,52,Sin instrucción,7,1,40893.41,0.0,0.0,6885.23,32688.4
21017,Puebla,Bajo,Nuclear,Hombre,25,Primaria completa,3,1,23916.39,0.0,0.0,0.0,20093.13
21017,Puebla,Bajo,Nuclear,Hombre,48,Primaria completa,6,1,24467.21,0.0,0.0,1573.77,18824.03
21017,Puebla,Bajo,Nuclear,Hombre,37,Primaria incompleta,6,1,32606.55,0.0,0.0,1573.77,38510.34
21017,Puebla,Bajo,Nuclear,Hombre,56,Primaria incompleta,2,1,11416.86,0.0,0.0,2360.65,7427.38
21017,Puebla,Bajo,Ampliado,Hombre,70,Primaria incompleta,6,3,44252.42,0.0,0.0,8793.42,48238.58
21017,Puebla,Bajo,Nuclear,Hombre,28,Primaria completa,4,1,48005.92,0.0,0.0,0.0,28900.16
21017,Puebla,Bajo,Ampliado,Hombre,47,Primaria incompleta,6,2,51009.53,0.0,0.0,737.7,13262.87
21017,Puebla,Bajo,Nuclear,Hombre,36,Secundaria completa,6,3,52901.85,0.0,0.0,3786.88,17213.88
21017,Puebla,Bajo,Nuclear,Hombre,25,Primaria completa,2,1,14306.54,0.0,0.0,0.0,11967.53
21032,Puebla,Bajo,Ampliado,Hombre,61,Sin instrucción,4,2,8511.24,0.0,0.0,0.0,16696.26
21032,Puebla,Bajo,Nuclear,Hombre,60,Primaria incompleta,3,1,15319.5,0.0,0.0,4176.79,25995.29
21032,Puebla,Bajo,Nuclear,Hombre,33,Primaria completa,5,1,14818.28,0.0,0.0,0.0,14817.81
21032,Puebla,Bajo,Unipersonal,Hombre,37,Secundaria completa,1,1,24806.53,0.0,0.0,0.0,28049.9
21032,Puebla,Bajo,Nuclear,Hombre,73,Sin instrucción,2,2,39575.27,0.0,0.0,11486.18,23844.28
21032,Puebla,Bajo,Ampliado,Hombre,70,Primaria incompleta,4,3,40247.99,0.0,0.0,5649.45,27834.45
21032,Puebla,Bajo,Ampliado,Hombre,65,Primaria incompleta,8,5,33371.22,0.0,0.0,4402.17,13802.76
21032,Puebla,Bajo,Nuclear,Mujer,48,Sin instrucción,2,1,25540.74,0.0,0.0,2465.21,34498.52
21032,Puebla,Bajo,Compuesto,Hombre,75,Secundaria incompleta,6,2,19528.73,0.0,0.0,5576.08,25243.09
21032,Puebla,Bajo,Nuclear,Hombre,58,Primaria incompleta,2,2,26316.9,0.0,0.0,0.0,26355.78
21032,Puebla,Bajo,Nuclear,Hombre,33,Secundaria completa,5,2,38704.9,0.0,0.0,0.0,31724.93
21032,Puebla,Bajo,Ampliado,Mujer,64,Sin instrucción,3,2,12221.29,0.0,0.0,0.0,16773.83
21032,Puebla,Bajo,Nuclear,Hombre,33,Preparatoria completa,5,2,22206.95,0.0,0.0,0.0,24758.28
21032,Puebla,Bajo,Unipersonal,Hombre,91,Primaria incompleta,1,0,27062.31,0.0,0.0,5680.32,42336.29
21032,Puebla,Bajo,Ampliado,Hombre,69,Primaria incompleta,6,3,71354.93,0.0,0.0,9415.75,47320.39
21032,Puebla,Bajo,Nuclear,Hombre,26,Preparatoria completa,2,2,21226.03,0.0,0.0,0.0,24503.44
21032,Puebla,Bajo,Nuclear,Hombre,78,Primaria incompleta,2,2,25412.98,0.0,0.0,3717.39,24445.13
21032,Puebla,Bajo,Nuclear,Hombre,78,Sin instrucción,2,1,22419.52,0.0,0.0,7434.78,32251.19
21032,Puebla,Bajo,Ampliado,Hombre,76,Primaria incompleta,3,3,39504.83,0.0,0.0,3766.3,33356.3
21036,Puebla,Bajo,Ampliado,Hombre,40,Primaria incompleta,8,3,27269.93,0.0,0.0,5752.15,30889.04
21036,Puebla,Bajo,Nuclear,Hombre,40,Primaria incompleta,5,5,45503.92,0.0,0.0,0.0,20182.75
21036,Puebla,Bajo,Ampliado,Mujer,48,Primaria completa,14,5,44279.81,0.0,0.0,1643.46,29668.5
21036,Puebla,Bajo,Nuclear,Hombre,40,Primaria incompleta,4,1,16284.95,0.0,0.0,821.73,28574.25
21036,Puebla,Bajo,Nuclear,Hombre,78,Sin instrucción,2,1,19135.4,0.0,0.0,7532.6,9195.14
21036,Puebla,Bajo,Ampliado,Hombre,57,Primaria incompleta,6,3,20638.83,0.0,0.0,0.0,14181.93
21036,Puebla,Bajo,Nuclear,Hombre,37,Primaria completa,5,2,10757.03,0.0,0.0,816.84,18953.85
21036,Puebla,Bajo,Nuclear,Mujer,70,Primaria incompleta,2,2,16093.1,0.0,0.0,5649.45,12616.24
21036,Puebla,Bajo,Nuclear,Hombre,29,Secundaria completa,4,2,29273.84,0.0,0.0,904.89,13423.35
21036,Puebla,Bajo,Nuclear,Hombre,31,Primaria completa,3,2,12101.69,0.0,821.73,0.0,14711.82
21036,Puebla,Bajo,Nuclear,Hombre,36,Primaria completa,4,2,14030.14,0.0,0.0,826.22,14221.99
21036,Puebla,Bajo,Ampliado,Mujer,67,Primaria incompleta,6,3,28118.07,0.0,0.0,5606.55,29542.19
21036,Puebla,Bajo,Unipersonal,Hombre,26,Secundaria completa,1,1,6586.0,0.0,0.0,0.0,12534.88
21036,Puebla,Bajo,Ampliado,Hombre,45,Primaria completa,6,3,23451.67,0.0,0.0,786.88,12736.83
21036,Puebla,Bajo,Nuclear,Hombre,35,Primaria completa,5,1,9372.77,0.0,0.0,786.88,20697.04
21036,Puebla,Bajo,Nuclear,Hombre,29,Primaria completa,3,2,21830.15,0.0,0.0,0.0,23638.32
21036,Puebla,Bajo,Ampliado,Hombre,48,Primaria incompleta,6,3,13086.36,0.0,0.0,0.0,16560.78
21036,Puebla,Bajo,Ampliado,Hombre,56,Sin instrucción,3,2,13036.93,0.0,0.0,786.88,22576.92
